Name,Level,Rooms,Tandem Category,Classification,Category Name,GUID,Source File,System Class,Temperature (°F),Location,Warranty Start Date,Type of Lighting System,Humidity (%RH),Systems,Comments,Edited by,Eqpt Ref,Equipment No.,Equipment Tag,Image,Mark,Type Name,Workset,Elevation from Level (mm),Host,Level,Offset from Host (mm),CHW Dia (mm),Return Water Diameter (mm),Return Water Radius (mm),Supply Water Diameter (mm),Supply Water Radius (mm),ElementId,A Class PBS,AI_LBS Code,AI_SBS Code,ASSET INSTANCE,Asset_Tag,BUILDING SUFFIX,Functional Unit,Location Group,Lvl1 Comp PBS,Lvl3 Comp PBS Desc,Lvl3 Comp PBS,Primary Functional Unit,Sub Functional Unit,Circuit Number,Panel,Eqpt Load (VA),Load (VA),Motor Speed,Number of Poles,V/P/H,Voltage (V),Export to IFC As,Export to IFC,IFC Predefined Type,IfcGUID,Air Flow (L/s),CHW Flow (L/s),Critical Path,Sensible Cooling Capacity (W),Total Cooling Capacity (W),CHW Entering Temp (°C),CHW Leaving Temp (°C),Cooling Coil Water Pressure Drop (Pa),Drain Flow (L/s),EDB Temperature (°C),EWB Temperature (°C),External Static Pressure (Pa),FAN SPEED,HEAD (Pa),LDB Temperature (°C),LWB Temperature (°C),Power (W),System Classification,System Name,Network_Zone,Speed,view name,View Scale Visibility,FLUID,Heater Stages,SERVICE,TYPE,,
PEC-DF-Rectangular Shoe-XX,2nd FLOOR - L02,CORR. 15045,M.Du.Fi,,Duct Fittings,ad6e386a-85a5-4f81-8a5d-3ce308a09af7-0124a7b1,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Supply Air,,,,,,AIRCONDITIONING,,,,,,,,Standard,ME_Chilled Water,2795,,2nd FLOOR - L02,,,,,,,19179441,,,,,,,,,,,,,,,,,,,,,,,By Type,,2jRZXgXQLFWOfTFEC9X3r6,,,,,,,,,,,,,,,,,,Supply Air,SAD 38,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAK1uOGqFpU-Bil084wigmvcBJKex
PEC-DF-Rectangular Shoe-XX,2nd FLOOR - L02,CORR. 15045,M.Du.Fi,,Duct Fittings,ad6e386a-85a5-4f81-8a5d-3ce308a09af7-0124a7b7,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Supply Air,,,,,,AIRCONDITIONING,,,,,,,,Standard,ME_Chilled Water,2795,,2nd FLOOR - L02,,,,,,,19179447,,,,,,,,,,,,,,,,,,,,,,,By Type,,2jRZXgXQLFWOfTFEC9X3r0,,,,,,,,,,,,,,,,,,Supply Air,SAD 38,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAK1uOGqFpU-Bil084wigmvcBJKe3
PEC-DF-Rectangular Shoe-XX,2nd FLOOR - L02,CORR. 15045,M.Du.Fi,,Duct Fittings,ad6e386a-85a5-4f81-8a5d-3ce308a09af7-0124a7e1,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Supply Air,,,,,,AIRCONDITIONING,,,,,,,,Standard,ME_Chilled Water,2900,,2nd FLOOR - L02,,,,,,,19179489,,,,,,,,,,,,,,,,,,,,,,,By Type,,2jRZXgXQLFWOfTFEC9X3qM,,,,,,,,,,,,,,,,,,Supply Air,SAD 48,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAK1uOGqFpU-Bil084wigmvcBJKfh
PEC-DF-Rectangular Shoe-XX,2nd FLOOR - L02,,M.Du.Fi,,Duct Fittings,0a4b5ef5-db92-4350-afed-99df31c965c0-01292f02,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Exhaust Air,,,,,,,,,,,,,,Standard,ME_ AC & Chilled Water Apartment,3050,,2nd FLOOR - L02,,,,,,,19476226,,,,,,,,,,,,,,,,,,,,,,,By Type,,0AIrxrsv93KA$jcTymu4h2,,,,,,,,,,,,,,,,,,Exhaust Air,EAD 1,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAApLXvXbkkNQr-2Z3zHJZcABKS8C
PEC-DF-Rectangular Shoe-XX,2nd FLOOR - L02,M.BATH 15699,M.Du.Fi,,Duct Fittings,0a4b5ef5-db92-4350-afed-99df31c965c0-01292f05,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Exhaust Air,,,,,,,,,,,,,,Standard,ME_ AC & Chilled Water Apartment,3050,,2nd FLOOR - L02,,,,,,,19476229,,,,,,,,,,,,,,,,,,,,,,,By Type,,0AIrxrsv93KA$jcTymu4h5,,,,,,,,,,,,,,,,,,Exhaust Air,EAD 1,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAApLXvXbkkNQr-2Z3zHJZcABKS8F
PEC-DF-Rectangular Shoe-XX,2nd FLOOR - L02,BATH 15704,M.Du.Fi,,Duct Fittings,0a4b5ef5-db92-4350-afed-99df31c965c0-01292f0d,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Exhaust Air,,,,,,,,,,,,,,Standard,ME_ AC & Chilled Water Apartment,3050,,2nd FLOOR - L02,,,,,,,19476237,,,,,,,,,,,,,,,,,,,,,,,By Type,,0AIrxrsv93KA$jcTymu4hD,,,,,,,,,,,,,,,,,,Exhaust Air,EAD 1,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAApLXvXbkkNQr-2Z3zHJZcABKS8N
PEC-DF-Rectangular Shoe-XX,2nd FLOOR - L02,LIV / DIN 15693,M.Du.Fi,,Duct Fittings,0a4b5ef5-db92-4350-afed-99df31c965c0-01292f12,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Exhaust Air,,,,,,,,,,,,,,Standard,ME_ AC & Chilled Water Apartment,3075,,2nd FLOOR - L02,,,,,,,19476242,,,,,,,,,,,,,,,,,,,,,,,By Type,,0AIrxrsv93KA$jcTymu4hI,,,,,,,,,,,,,,,,,,Exhaust Air,EAD 1,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAApLXvXbkkNQr-2Z3zHJZcABKS8S
PEC-DF-Rectangular Shoe-XX,2nd FLOOR - L02,LIV / DIN 15693,M.Du.Fi,,Duct Fittings,0a4b5ef5-db92-4350-afed-99df31c965c0-01292f15,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Exhaust Air,,,,,,,,,,,,,,Standard,ME_ AC & Chilled Water Apartment,3075,,2nd FLOOR - L02,,,,,,,19476245,,,,,,,,,,,,,,,,,,,,,,,By Type,,0AIrxrsv93KA$jcTymu4hL,,,,,,,,,,,,,,,,,,Exhaust Air,EAD 1,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAApLXvXbkkNQr-2Z3zHJZcABKS8V
PEC-DF-Rectangular Shoe-XX,2nd FLOOR - L02,LIV / DIN 15693,M.Du.Fi,,Duct Fittings,0a4b5ef5-db92-4350-afed-99df31c965c0-01292f49,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Exhaust Air,,,,,,,,,,,,,,Standard,ME_ AC & Chilled Water Apartment,3050,,2nd FLOOR - L02,,,,,,,19476297,,,,,,,,,,,,,,,,,,,,,,,By Type,,0AIrxrsv93KA$jcTymu4g9,,,,,,,,,,,,,,,,,,Exhaust Air,EAD 1,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAApLXvXbkkNQr-2Z3zHJZcABKS9J
PEC-DF-Rectangular Shoe-XX,2nd FLOOR - L02,,M.Du.Fi,,Duct Fittings,0a4b5ef5-db92-4350-afed-99df31c965c0-012930d6,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Supply Air,,,,,,AIRCONDITIONING,,,,,,,,Standard,ME_ AC & Chilled Water Apartment,2700,,2nd FLOOR - L02,,,,,,,19476694,,,,,,,,,,,,,,,,,,,,,,,By Type,,0AIrxrsv93KA$jcTymu5KM,,,,,,,,,,,,,,,,,,Supply Air,SAD 5,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAApLXvXbkkNQr-2Z3zHJZcABKTDW
PEC-DF-Rectangular Shoe-XX,2nd FLOOR - L02,,M.Du.Fi,,Duct Fittings,3e0f76ca-a4ed-4c3a-bb9d-dd0e7cc16c8f-012934a4,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Supply Air,,,,,,AIRCONDITIONING,,,,,,,,Standard,ME_ AC & Chilled Water Apartment,2700,,2nd FLOOR - L02,,,,,,,19477668,,,,,,,,,,,,,,,,,,,,,,,By Type,,0_3tRAfErCEhkTtGvzw5Wh,,,,,,,,,,,,,,,,,,Supply Air,SAD 5,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAD4Pdsqk7Uw6u53dDnzBbI8BKTSk
PEC-DF-Rectangular Shoe-XX,2nd FLOOR - L02,,M.Du.Fi,,Duct Fittings,4bdbf7fa-50b6-44be-a8e2-019943352b27-0113f707,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Supply Air,,,,,,AIRCONDITIONING,,,,,,,,Standard,ME_AC,2700,,2nd FLOOR - L02,,,,,,,18085639,,,,,,,,,,,,,,,,,,,,,,,By Type,,1Bs$VwKBP4lgZY0Pb29jmW,,,,,,,,,,,,,,,,,,Supply Air,SAD 5,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAEvb9_pQtkS-qOIBmUM1KycBE_cH
PEC-DF-Rectangular Shoe-XX,2nd FLOOR - L02,,M.Du.Fi,,Duct Fittings,4bdbf7fa-50b6-44be-a8e2-019943352b27-0113fcef,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Supply Air,,,,,,AIRCONDITIONING,,,,,,,,Standard,ME_AC,2700,,2nd FLOOR - L02,,,,,,,18087151,,,,,,,,,,,,,,,,,,,,,,,By Type,,1Bs$VwKBP4lgZY0Pb29jV8,,,,,,,,,,,,,,,,,,Supply Air,SAD 5,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAEvb9_pQtkS-qOIBmUM1KycBE_zv
PEC-DF-Rectangular Shoe-XX,2nd FLOOR - L02,CORR. 15045,M.Du.Fi,,Duct Fittings,5254676a-3ac7-4de7-9d1b-e7101d523c5f-0124f9ae,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Exhaust Air,,,,,,,,,,,,,,Standard,ME_Ventilation Apartment,3050,,2nd FLOOR - L02,,,,,,,19200430,,,,,,,,,,,,,,,,,,,,,,,By Type,,1IL6TgEiTDvvqRvn0STiNn,,,,,,,,,,,,,,,,,,Exhaust Air,EAD 30,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAFJUZ2o6x03nnRvnEB1SPF8BJPmu
PEC-DF-Rectangular Shoe-XX,2nd FLOOR - L02,LIV / DIN 15693,M.Du.Fi,,Duct Fittings,0a4b5ef5-db92-4350-afed-99df31c965c0-01292dfe,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Supply Air,,,,,,AIRCONDITIONING,,,,,,,,Standard,ME_ AC & Chilled Water Apartment,2795,,2nd FLOOR - L02,,,,,,,19475966,,,,,,,,,,,,,,,,,,,,,,,By Type,,0AIrxrsv93KA$jcTymu4W_,,,,,,,,,,,,,,,,,,Supply Air,SAD 3,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAApLXvXbkkNQr-2Z3zHJZcABKS3-
PEC-DF-Rectangular Shoe-XX,2nd FLOOR - L02,LIV / DIN 15693,M.Du.Fi,,Duct Fittings,0a4b5ef5-db92-4350-afed-99df31c965c0-01292e04,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Supply Air,,,,,,AIRCONDITIONING,,,,,,,,Standard,ME_ AC & Chilled Water Apartment,2795,,2nd FLOOR - L02,,,,,,,19475972,,,,,,,,,,,,,,,,,,,,,,,By Type,,0AIrxrsv93KA$jcTymu4l4,,,,,,,,,,,,,,,,,,Supply Air,SAD 3,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAApLXvXbkkNQr-2Z3zHJZcABKS4E
PEC-DF-Rectangular Elbow - Radius-XX,2nd FLOOR - L02,BATH 15161,M.Du.Fi,,Duct Fittings,05a8826f-1129-4644-b04e-70856bc697b9-01250a89,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Exhaust Air,,,,,,,,,,,,,,0.75 W,ME_Ventilation Apartment,3050,,2nd FLOOR - L02,,,,,,,19204745,,,,,,,,,,,,,,,,,,,,,,,By Type,,05g89l4Ib6HB1ES8Lguvqm,,,,,,,,,,,,,,,,,,Exhaust Air,EAD 30,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAAWogm8RKUZEsE5whWvGl7kBJQqJ
PEC-DF-Rectangular Elbow - Radius-XX,2nd FLOOR - L02,LIV / DIN 15033,M.Du.Fi,,Duct Fittings,9354db5d-ada3-42d2-8560-b64f0139ccef-0124c76d,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Exhaust Air,,,,,,,,,,,,,,0.75 W,ME_Ventilation Apartment,3075,,2nd FLOOR - L02,,,,,,,19187565,,,,,,,,,,,,,,,,,,,,,,,By Type,,2JLDjThQD2qeLWjay07Gk2,,,,,,,,,,,,,,,,,,Exhaust Air,EAD 30,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAJNU212to0LShWC2TwE5zO8BJMdt
PEC-DF-Rectangular Elbow - Radius-XX,2nd FLOOR - L02,M.BATH 15155,M.Du.Fi,,Duct Fittings,9354db5d-ada3-42d2-8560-b64f0139ccef-0124d06d,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Exhaust Air,,,,,,,,,,,,,,0.75 W,ME_Ventilation Apartment,3050,,2nd FLOOR - L02,,,,,,,19189869,,,,,,,,,,,,,,,,,,,,,,,By Type,,2JLDjThQD2qeLWjay07Ho2,,,,,,,,,,,,,,,,,,Exhaust Air,EAD 30,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAJNU212to0LShWC2TwE5zO8BJNBt
PEC-DF-Rectangular Elbow - Radius-XX,2nd FLOOR - L02,BATH 15161,M.Du.Fi,,Duct Fittings,9354db5d-ada3-42d2-8560-b64f0139ccef-0124d5c9,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Exhaust Air,,,,,,,,,,,,,,0.75 W,ME_Ventilation Apartment,3050,,2nd FLOOR - L02,,,,,,,19191241,,,,,,,,,,,,,,,,,,,,,,,By Type,,2JLDjThQD2qeLWjay07Hac,,,,,,,,,,,,,,,,,,Exhaust Air,EAD 30,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAJNU212to0LShWC2TwE5zO8BJNXJ
PEC-DF-Rectangular Elbow - Radius-XX,2nd FLOOR - L02,LIV / DIN 15693,M.Du.Fi,,Duct Fittings,0a4b5ef5-db92-4350-afed-99df31c965c0-01292e2c,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Supply Air,,,,,,AIRCONDITIONING,,,,,,,,0.75 W,ME_ AC & Chilled Water Apartment,2900,,2nd FLOOR - L02,,,,,,,19476012,,,,,,,,,,,,,,,,,,,,,,,By Type,,0AIrxrsv93KA$jcTymu4li,,,,,,,,,,,,,,,,,,Supply Air,SAD 10,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAApLXvXbkkNQr-2Z3zHJZcABKS4s
PEC-DF-Rectangular Elbow - Radius-XX,2nd FLOOR - L02,CLOSET 15156,M.Du.Fi,,Duct Fittings,ad6e386a-85a5-4f81-8a5d-3ce308a09af7-0124a7a2,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Supply Air,,,,,,AIRCONDITIONING,,,,,,,,0.75 W,ME_Chilled Water,2825,,2nd FLOOR - L02,,,,,,,19179426,,,,,,,,,,,,,,,,,,,,,,,By Type,,2jRZXgXQLFWOfTFEC9X3rL,,,,,,,,,,,,,,,,,,Supply Air,SAD 35,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAK1uOGqFpU-Bil084wigmvcBJKei
PEC-DF-Rectangular Elbow - Radius-XX,2nd FLOOR - L02,CORR. 15045,M.Du.Fi,,Duct Fittings,ad6e386a-85a5-4f81-8a5d-3ce308a09af7-0124a7b5,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Supply Air,,,,,,AIRCONDITIONING,,,,,,,,0.75 W,ME_Chilled Water,2795,,2nd FLOOR - L02,,,,,,,19179445,,,,,,,,,,,,,,,,,,,,,,,By Type,,2jRZXgXQLFWOfTFEC9X3r2,,,,,,,,,,,,,,,,,,Supply Air,SAD 38,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAK1uOGqFpU-Bil084wigmvcBJKe1
PEC-DF-Rectangular Elbow - Radius-XX,2nd FLOOR - L02,LIV / DIN 15693,M.Du.Fi,,Duct Fittings,0a4b5ef5-db92-4350-afed-99df31c965c0-01292e30,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Supply Air,,,,,,AIRCONDITIONING,,,,,,,,0.75 W,ME_ AC & Chilled Water Apartment,2900,,2nd FLOOR - L02,,,,,,,19476016,,,,,,,,,,,,,,,,,,,,,,,By Type,,0AIrxrsv93KA$jcTymu4lm,,,,,,,,,,,,,,,,,,Supply Air,SAD 10,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAApLXvXbkkNQr-2Z3zHJZcABKS4w
PEC-DF-Rectangular Elbow - Radius-XX,2nd FLOOR - L02,KITCHEN 15042,M.Du.Fi,,Duct Fittings,ad6e386a-85a5-4f81-8a5d-3ce308a09af7-0124a7ee,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Supply Air,,,,,,AIRCONDITIONING,,,,,,,,0.75 W,ME_Chilled Water,2900,,2nd FLOOR - L02,,,,,,,19179502,,,,,,,,,,,,,,,,,,,,,,,By Type,,2jRZXgXQLFWOfTFEC9X3qP,,,,,,,,,,,,,,,,,,Supply Air,SAD 48,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAK1uOGqFpU-Bil084wigmvcBJKfu
PEC-DF-Rectangular Elbow - Radius-XX,2nd FLOOR - L02,CORR. 15045,M.Du.Fi,,Duct Fittings,ad6e386a-85a5-4f81-8a5d-3ce308a09af7-0124a7f2,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Supply Air,,,,,,AIRCONDITIONING,,,,,,,,0.75 W,ME_Chilled Water,2900,,2nd FLOOR - L02,,,,,,,19179506,,,,,,,,,,,,,,,,,,,,,,,By Type,,2jRZXgXQLFWOfTFEC9X3q5,,,,,,,,,,,,,,,,,,Supply Air,SAD 48,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAK1uOGqFpU-Bil084wigmvcBJKfy
PEC-DF-Rectangular Elbow - Radius-XX,2nd FLOOR - L02,,M.Du.Fi,,Duct Fittings,c6037c64-9cea-4915-89b1-956320424f39-010f2e32,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Supply Air,,,,,,AIRCONDITIONING,,,,,,,,0.75 W,ME_AC,2700,,2nd FLOOR - L02,,,,,,,17772082,,,,,,,,,,,,,,,,,,,,,,,By Type,,360tnadEf95OcnbMCXJM4B,,,,,,,,,,,,,,,,,,Supply Air,SAD 5,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAMYDfGSc6kkVibGVYyBCTzkBDy4y
PEC-DF-Rectangular Elbow - Radius-XX,2nd FLOOR - L02,LIV / DIN 15693,M.Du.Fi,,Duct Fittings,0a4b5ef5-db92-4350-afed-99df31c965c0-01292ef6,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Exhaust Air,,,,,,,,,,,,,,0.75 W,ME_ AC & Chilled Water Apartment,3075,,2nd FLOOR - L02,,,,,,,19476214,,,,,,,,,,,,,,,,,,,,,,,By Type,,0AIrxrsv93KA$jcTymu4is,,,,,,,,,,,,,,,,,,Exhaust Air,EAD 1,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAApLXvXbkkNQr-2Z3zHJZcABKS72
PEC-DF-Rectangular Elbow - Radius-XX,2nd FLOOR - L02,M.BATH 15699,M.Du.Fi,,Duct Fittings,0a4b5ef5-db92-4350-afed-99df31c965c0-01292f03,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Exhaust Air,,,,,,,,,,,,,,0.75 W,ME_ AC & Chilled Water Apartment,3050,,2nd FLOOR - L02,,,,,,,19476227,,,,,,,,,,,,,,,,,,,,,,,By Type,,0AIrxrsv93KA$jcTymu4h3,,,,,,,,,,,,,,,,,,Exhaust Air,EAD 1,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAApLXvXbkkNQr-2Z3zHJZcABKS8D
PEC-DF-Rectangular Elbow - Radius-XX,2nd FLOOR - L02,BATH 15704,M.Du.Fi,,Duct Fittings,0a4b5ef5-db92-4350-afed-99df31c965c0-01292f0e,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Exhaust Air,,,,,,,,,,,,,,0.75 W,ME_ AC & Chilled Water Apartment,3050,,2nd FLOOR - L02,,,,,,,19476238,,,,,,,,,,,,,,,,,,,,,,,By Type,,0AIrxrsv93KA$jcTymu4hE,,,,,,,,,,,,,,,,,,Exhaust Air,EAD 1,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAApLXvXbkkNQr-2Z3zHJZcABKS8O
PEC-DF-Rectangular Elbow - Radius-XX,2nd FLOOR - L02,BATH 15704,M.Du.Fi,,Duct Fittings,0a4b5ef5-db92-4350-afed-99df31c965c0-01292f8d,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Exhaust Air,,,,,,,,,,,,,,0.75 W,ME_ AC & Chilled Water Apartment,3050,,2nd FLOOR - L02,,,,,,,19476365,,,,,,,,,,,,,,,,,,,,,,,By Type,,0AIrxrsv93KA$jcTymu4fD,,,,,,,,,,,,,,,,,,Exhaust Air,EAD 1,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAApLXvXbkkNQr-2Z3zHJZcABKS-N
PEC-DF-Rectangular Elbow - Radius-XX,2nd FLOOR - L02,,M.Du.Fi,,Duct Fittings,3e0f76ca-a4ed-4c3a-bb9d-dd0e7cc16c8f-01293337,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Supply Air,,,,,,AIRCONDITIONING,,,,,,,,0.75 W,ELE,2700,,2nd FLOOR - L02,,,,,,,19477303,,,,,,,,,,,,,,,,,,,,,,,By Type,,0_3tRAfErCEhkTtGvzw5_u,,,,,,,,,,,,,,,,,,Supply Air,SAD 5,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAD4Pdsqk7Uw6u53dDnzBbI8BKTM3
PEC-DF-Rectangular Elbow - Radius-XX,2nd FLOOR - L02,,M.Du.Fi,,Duct Fittings,3e0f76ca-a4ed-4c3a-bb9d-dd0e7cc16c8f-012934f0,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Supply Air,,,,,,AIRCONDITIONING,,,,,,,,0.75 W,ME_ AC & Chilled Water Apartment,2700,,2nd FLOOR - L02,,,,,,,19477744,,,,,,,,,,,,,,,,,,,,,,,By Type,,0_3tRAfErCEhkTtGvzw5X$,,,,,,,,,,,,,,,,,,Supply Air,SAD 5,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAD4Pdsqk7Uw6u53dDnzBbI8BKTTw
PEC-DF-Rectangular Elbow - Radius-XX,2nd FLOOR - L02,,M.Du.Fi,,Duct Fittings,4bdbf7fa-50b6-44be-a8e2-019943352b27-0113fcf7,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Supply Air,,,,,,AIRCONDITIONING,,,,,,,,0.75 W,ME_AC,2700,,2nd FLOOR - L02,,,,,,,18087159,,,,,,,,,,,,,,,,,,,,,,,By Type,,1Bs$VwKBP4lgZY0Pb29jVG,,,,,,,,,,,,,,,,,,Supply Air,SAD 5,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAEvb9_pQtkS-qOIBmUM1KycBE_z3
PEC-DF-Rectangular Elbow - Radius-XX,2nd FLOOR - L02,M.BEDRM 15698,M.Du.Fi,,Duct Fittings,0a4b5ef5-db92-4350-afed-99df31c965c0-01292df1,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Supply Air,,,,,,AIRCONDITIONING,,,,,,,,0.75 W,ME_ AC & Chilled Water Apartment,2825,,2nd FLOOR - L02,,,,,,,19475953,,,,,,,,,,,,,,,,,,,,,,,By Type,,0AIrxrsv93KA$jcTymu4Wn,,,,,,,,,,,,,,,,,,Supply Air,SAD 1,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAApLXvXbkkNQr-2Z3zHJZcABKS3x
PEC-DF-Rectangular Elbow - Radius-XX,2nd FLOOR - L02,LIV / DIN 15693,M.Du.Fi,,Duct Fittings,0a4b5ef5-db92-4350-afed-99df31c965c0-01292e02,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Supply Air,,,,,,AIRCONDITIONING,,,,,,,,0.75 W,ME_ AC & Chilled Water Apartment,2795,,2nd FLOOR - L02,,,,,,,19475970,,,,,,,,,,,,,,,,,,,,,,,By Type,,0AIrxrsv93KA$jcTymu4l2,,,,,,,,,,,,,,,,,,Supply Air,SAD 3,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAApLXvXbkkNQr-2Z3zHJZcABKS4C
PEC-DF-FCU & Grille Connection-XX,2nd FLOOR - L02,CORR. 15045,M.Du.Fi,,Duct Fittings,9354db5d-ada3-42d2-8560-b64f0139ccef-0124d3ce,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Exhaust Air,,,,,,,,,,,,,,45,ME_Ventilation Apartment,3075,,2nd FLOOR - L02,,,,,,,19190734,,,,,,,,,,,,,,,,,,,,,,,By Type,,2JLDjThQD2qeLWjay07HyX,,,,,,,,,,,,,,,,,,Exhaust Air,EAD 30,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAJNU212to0LShWC2TwE5zO8BJNPO
